issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,‘to the UK removed’,| 2 | Q5b Question wording: **‘to the UK removed’** | 15 |,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The closing single quotation mark is missing after 'UK', incorrectly implying that 'to the UK removed' was the original wording, rather than 'to the UK' being removed."
1,8,(NRFA Station Peak Flow Data for 54014 -,Adapted from: National River Flow Archive **[\(NRFA Station Peak Flow Data for 54014 -](https://nrfa.ceh.ac.uk/data/station/peakflow/54014)** [Severn at Abermule \(ceh.ac.uk\)\)](https://nrfa.ceh.ac.uk/data/station/peakflow/54014),ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"An opening parenthesis in the citation text is not matched by a closing parenthesis, leading to incorrect punctuation."
2,8,/s,It is measured in cubic metres per second (cumecs or m<sup>3</sup> ** /s**).,ErrorCategory.STYLISTIC_PREFERENCE,80,"A space should not precede the forward slash in standard unit notation (e.g., m³/s)."
3,10,four figure,(e) Tick (✓) the correct **four figure** grid reference from the box below for the nature reserve between Berriew and Forden on Map 1. [1],ErrorCategory.STYLISTIC_PREFERENCE,90,Compound adjective 'four-figure' should be hyphenated when preceding a noun for clarity and adherence to British English conventions.
4,12,diagram 2,The following statements explain the formation of an oxbow lake and are represented with a letter A to F on **diagram 2** above.,ErrorCategory.CONSISTENCY_ERROR,95,"The term 'Diagram 2' is used as a proper noun in the heading and elsewhere in the text, so it should be consistently capitalised here."
5,12,slip off slope,Deposition occurs in this low energy environment and a<br>**slip off slope** is formed that begins to block the channel.,ErrorCategory.STYLISTIC_PREFERENCE,90,The compound adjective 'slip-off' should be hyphenated when preceding a noun for clarity and adherence to British English conventions.
6,12,high energy,Lateral erosion (hydraulic action) occurs in **high energy**<br>conditions creating a river cliff.,ErrorCategory.STYLISTIC_PREFERENCE,90,The compound adjective 'high-energy' should be hyphenated when preceding a noun for clarity and adherence to British English conventions.
7,15,hotograph,| | **hotograph** 2 and is labelled on Map 2. | [6] |,ErrorCategory.SPELLING_ERROR,98,"The word 'hotograph' is a misspelling of 'Photograph', likely an OCR error."
8,16,geograph.org\),(Source: [www.**geograph.org\)**](http://www.geograph.org/)),ErrorCategory.SPELLING_ERROR,95,The backslash character is extraneous and incorrectly displayed in the URL text within the markdown link.
9,16,Boulder Reefs,Groynes are marked on Map 2 in grid box 6091 and shown on Borth beach in Photograph 3. **Boulder Reefs** are shown on Photograph 4 being constructed on Borth beach.,ErrorCategory.CONSISTENCY_ERROR,90,"The term 'Boulder Reefs' is capitalised as a proper noun, but 'Groynes' (another type of defence mentioned in the same sentence) is treated as a common noun and is lowercase, creating an inconsistency."
10,17,[8],'Many people think that hard defences are the only method that should be used **[8]** when protecting settlements along the coastline of Wales and the UK.',ErrorCategory.STYLISTIC_PREFERENCE,85,"The mark allocation '[8]' is awkwardly embedded mid-sentence, disrupting readability and professional presentation. It should ideally be placed in the 'Examiner only' column or on a separate line."
11,18,carefully.Using,"Study Map 3 **carefully.Using** the map, identify the three countries that provided the highest percentages of migrants irregularly crossing borders into Europe during January to June 2015.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, which is required to separate two distinct sentences."
12,26,however;,Marks should be awarded using the full range of marks defined in the mark scheme for the question (**however;** the use of the full mark range may be limited according to the quality of the candidate responses seen).,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A semicolon is incorrectly used after 'however' within a parenthetical clause; a comma should be used instead.
13,27,matches,"If the descriptors at the lowest band are satisfied, examiners should move up to the next band and repeat this process for each band until the descriptors most closely **matches** the work.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Subject-verb agreement error: 'descriptors' is plural, so the verb should be 'match', not 'matches'."
14,27,that,"Marking should be positive, rewarding achievement rather **that** penalising failure or omissions.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comparative phrase 'rather than' is missing the word 'than'.
15,27,standardising,Standardising material that has already been awarded a mark will be provided during **standardising** and this should be used as a reference material when assessing work.,ErrorCategory.STYLISTIC_PREFERENCE,80,The noun form 'standardisation' is generally preferred over 'standardising' when referring to the process.
16,27,is,Examiners are reminded of the need to revisit the standardising material as they apply the mark scheme in order to confirm that the band and the mark allocated **is** appropriate to the work submitted.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Subject-verb agreement error: the compound subject 'the band and the mark' is plural, so the verb should be 'are', not 'is'."
17,29,tress,"Award one mark for a basic description, up to a maximum of two marks, for example:<br>• Less leaves on trees in winter so less interception of rainfall<br>• Less leaves on **tress** so less transpiration<br>• Precipitation is higher in winter so more water in the rivers",ErrorCategory.SPELLING_ERROR,98,'tress' is a misspelling of 'trees' in this context. (OED)
18,30,398 Award,"Award one mark for putting the discharge figures in correct size order:<br>• 137, 188, 195, 201, 205, 224, 253, 294, 324, 358, **398 Award** one mark for identifying the middle value.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A full stop is missing after '398', causing a run-on sentence by merging two independent clauses without proper punctuation."
19,31,Scale map,"N.B. The **Scale map** is 1:50 000 so every grid square is<br>equal to 1000m, and 2cm on the map = 1km on the<br>ground.",ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'Scale map' is awkward and non-standard; 'map scale' or 'the scale of the map' would be more appropriate for formal writing.
20,36,Answer must comment,This is an evaluative question. **Answer must comment** on the strength and weaknesses of both hard and soft engineering strategies before reaching a conclusion/opinion in relation to the statement.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The sentence is missing a subject; it should be 'The answer must comment' or 'Answers must comment'.
21,36,"however, and require","All provide protection for key locations and reflect wave energy away from areas that need protection. Groynes help build up a beach to absorb wave power and slow down erosion. All these are expensive to build, **however, and require** constant maintenance.",ErrorCategory.STYLISTIC_PREFERENCE,80,The placement of 'however' is awkward; it would be clearer at the beginning of the clause or after the verb.
22,36,with erosion as a consequence,"They can also look ugly e.g. concrete sea walls in well-known coastal locations. Wave energy is also transferred elsewhere on the coast, **with erosion as a consequence**.",ErrorCategory.STYLISTIC_PREFERENCE,85,The phrasing 'with erosion as a consequence' is clunky; 'resulting in erosion' or 'leading to erosion' would be more concise and professional.
23,36,low value land,These involve working with the sea and providing chances for wave energy to be absorbed or **low value land** to be flooded to save high value land.,ErrorCategory.STYLISTIC_PREFERENCE,90,'Low value' acts as a compound adjective modifying 'land' and should be hyphenated ('low-value') when preceding the noun.
24,36,high value land,These involve working with the sea and providing chances for wave energy to be absorbed or low value land to be flooded to save **high value land**.,ErrorCategory.STYLISTIC_PREFERENCE,90,'High value' acts as a compound adjective modifying 'land' and should be hyphenated ('high-value') when preceding the noun.
25,36,attention however and sometimes,Beach nourishment and sand dune stabilisation need constant **attention however and sometimes** may work in line with hard defences anyway.,ErrorCategory.STYLISTIC_PREFERENCE,80,The placement of 'however' is awkward; it would be clearer at the beginning of the clause or after the verb.
