issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,2,updated,Addition of the online Sample Assessment Administration Materials link. The online Sample Assessment Materials link **updated**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The sentence 'The online Sample Assessment Materials link updated' is grammatically incomplete; it requires an auxiliary verb, e.g., 'was updated' or 'has been updated'."
1,2,". Therefore,","Appendix A - Removal of reference to duration bar on the on screen assessment in response to recommendation 22 in the RF, where we provided our rationale for removing the timer. **Therefore,** this information was not relevant.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The conjunction 'Therefore' introduces a new independent clause and should follow a full stop, not a comma, to separate it from the preceding descriptive phrase."
2,2,"that,","This was an oversight **that,** we identified when Qualifications Wales flagged contradictory wording on page 19 of the Unit 2 SAMs.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma after 'that' is incorrect; 'that we identified' is a restrictive clause and should not be separated by a comma.
3,6,however;,Marks should be awarded using the full range of marks defined in the mark scheme for the question (**however;** the use of the full mark range may be limited according to the quality of the candidate responses seen).,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The semicolon after 'however' is incorrect within a parenthetical phrase; it should be a comma.
4,6,band marked,For **band marked** questions mark schemes are in two parts; the indicative content and the assessment grid.,ErrorCategory.STYLISTIC_PREFERENCE,85,"As a compound adjective modifying 'questions', 'band-marked' should be hyphenated for clarity in British English."
5,6,two parts;,For band marked questions mark schemes are in **two parts;** the indicative content and the assessment grid.,ErrorCategory.STYLISTIC_PREFERENCE,80,A colon is more appropriate than a semicolon to introduce a list or explanation of the 'two parts'.
6,8,banded mark,The marking of **banded mark** questions should always be positive.,ErrorCategory.CONSISTENCY_ERROR,85,"For consistency with the suggested correction on page 6, 'band-marked' should be hyphenated as a compound adjective."
7,8,matches,"If the descriptors at the lowest band are satisfied, examiners should move up to the next band and repeat this process for each band until the descriptors most closely **matches** the work.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The plural subject 'descriptors' requires the plural verb 'match', not 'matches'."
8,8,that,"Marking should be positive, rewarding achievement rather **that** penalising failure or omissions.",ErrorCategory.SPELLING_ERROR,95,The word 'that' should be 'than' in the phrase 'rather than penalising'.
9,8,standardising,Standardising material that has already been awarded a mark will be provided during **standardising** and this should be used as a reference material when assessing work.,ErrorCategory.STYLISTIC_PREFERENCE,75,The noun form 'standardisation' is more formal and appropriate in this context than the gerund 'standardising'.
