issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,Throughout 4,|         2 | To clarify that this document is a sample and not to be used with live assessment: • A watermark has been added • The further information section has been updated. | **Throughout 4**  |,ErrorCategory.AMBIGUOUS_PHRASING,90,"The combination of 'Throughout' and a specific page number '4' is ambiguous; it is unclear whether 'Throughout' refers to the entire document or 'Throughout page 4', and how it relates to the specific page number."
1,5,minutes .,Each actor must interact with other actors and/or the audience for a minimum of five **minutes .** The number of designers in a group does not impact on the length of the piece.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"There is an unnecessary space before the full stop, which is a punctuation error."
2,7,"evidence,","Performance **evidence,** must be made on observation records.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma incorrectly separates the subject ('Performance evidence') from its verb ('must be made').
3,7,authentic;,"evidence presented for assessment is valid, **authentic;** reliable and credible",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A semicolon is incorrectly used to separate items in a simple list of adjectives; commas should be used instead.
4,8,non-examination,You should refer to the JCQ Instructions for conducting **non-examination** assessment for further information on managing assessment within our GCSE/Applied Qualifications.,ErrorCategory.STYLISTIC_PREFERENCE,85,"Compound adjectives preceding a noun, such as 'non-examination', are typically hyphenated in formal British English for clarity."
5,9,.Dylan,"From where you are you can hear their **dreams.Dylan** Thomas, Under Milk Wood",ErrorCategory.SPELLING_ERROR,95,"A space is missing between the full stop and the proper noun 'Dylan', creating a malformed word."
6,11,"ideas, created","For all learners, consideration should be given to: • **ideas, created** in response to the chosen stimulus are developed to create a piece of theatre. • individual contribution to the creation and development of the piece of theatre.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma after 'ideas' is grammatically incorrect as 'created in response to the chosen stimulus' is a restrictive participial phrase modifying 'ideas'.
7,11,as well as,• assess the individual contribution of the learner. This can include ideas which were tested and rejected **as well as**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The sentence ends abruptly with 'as well as', indicating an incomplete thought or truncated list item, making it an unintelligible fragment."
8,11,in regard to,"• assess the learner's decisions during the development process **in regard to** the performance space, including entrances/exits, levels, proxemics, audience position to communicate meaning.",ErrorCategory.STYLISTIC_PREFERENCE,70,The phrase 'in regard to' is less concise than 'regarding' or 'with regard to' in formal writing.
9,12,during the,• assess choices made during the development process regarding the use of design resources to communicate meaning in various situations. • assess how well the design has been planned **during the**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The sentence ends abruptly with 'during the', indicating an incomplete thought, making it an unintelligible fragment."
10,12,10. ii),"8. proxemics. **10. ii)** the application of appropriate vocal skills, including: - pitch - pace/tempo - pause - accent - volume - clarity.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The number '10.' is extraneous and disrupts the intended enumeration, appearing to be an OCR artefact that creates a grammatical error in the list structure."
11,12,17. iii),"15. clarity. **17. iii)** the appropriateness of the interaction with other actors, including: - fluency of cues - eye contact - pace and fluency of performance - listening and responding - interaction with audience (where appropriate and relevant) - interaction with set/props/costume (where appropriate and relevant).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The number '17.' is extraneous and disrupts the intended enumeration, appearing to be an OCR artefact that creates a grammatical error in the list structure."
12,13,2. ii),"- i) the application of design skills and the degree to which they facilitate the action within the piece
**2. ii)** the application of design resources within the piece, including the appropriate use of for example:",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The numbering '2. ii)' is inconsistent with 'i)' and creates a formatting error in the list.
13,14,character(s) motivations,When assessing the interpretation of character (actors) assessors must consider how well the learner has communicated the character in performance. Was the **character(s) motivations**/status/relationships clear? Was the characterisation engaging?,ErrorCategory.STYLISTIC_PREFERENCE,85,The possessive form 'character(s) motivations' is awkward and should be rephrased as 'character's motivations' or 'characters' motivations' for clarity and professionalism.
14,14,status/,Was there a sense of location/atmosphere/**status/ evident** within the design? Was this sustained throughout the piece? Were there effective subtleties in design?,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"An extraneous forward slash appears after 'status', creating a grammatical error."
15,17,moderator,Total mark: (**moderator**),ErrorCategory.CONSISTENCY_ERROR,95,The term 'moderator' should be capitalised for consistency with 'Teacher' when referring to a specific role in a formal document.
16,1,Non-Examination,## **Non-Examination** Assessment Pack,ErrorCategory.STYLISTIC_PREFERENCE,85,"Compound adjectives formed with 'non-' are typically hyphenated when preceding a noun in British English for clarity (e.g., 'non-profit', 'non-fiction')."
17,1,2025 For award,Unit 1: Devising Theatre Teaching from **2025 For award** from 2027,ErrorCategory.STYLISTIC_PREFERENCE,80,"A comma or semicolon after '2025' would improve clarity, separating the teaching start date from the award date in this header-style phrasing."
