issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,1,"diversity,identity","- explore **diversity,identity** and culture",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,A space is missing after the comma separating 'diversity' and 'identity'.
1,1,30%of,Assessment Type: On-screen examination (2 hours) **30%of** qualification:72marks,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A space is missing between '30%' and 'of'.
2,1,world.You,...different cultures in Wales and the **world.You** will be able to build on theseideastocreateanddevelopyourowntheatre,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, creating a run-on between sentences."
3,1,"Unit 2,you","...peers. In **Unit 2,you** will work from a text of your choosing, also in a style of your choosing.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A space is missing after the comma.
4,1,A-level.Itwill,This qualification provides an excellent foundation forthestudyofDramaat**A-level.Itwill** alsoprovide a satisfying and worthwhile course of study for you ifyou choosenottostudyfurther.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, creating a run-on between sentences."
5,1,self-confidence.The,"...refinement,creativity and **self-confidence.The** careeroptionsthatcomefromstudyingDramaare extensive,buthereareafewofthoseoptions:",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the full stop, creating a run-on between sentences."
6,1,"Actor,Drama","**Actor,Drama** Therapist,Recruitment,ScenicMakeUp Artist, Marketing Executive, Casting Director, Producer,Events Management,Script Writer,Stage Manager, Primary school teacher, University Lecturer, Make up and Prosthetics Technician, Teacher, Community Arts Manager, Playwright, Lighting Designer,Costumer Designer,Workshop Leader, Sound Technician, Studio Supporting Artist,Theatre Agent,Arts Administrator,Theatre Manager, Dramaturg, Theatre/TV Director, Broadcasting Crew,Researcher.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A space is missing after the comma in the list of careers.
7,1,"Producer,Events","...Casting Director, **Producer,Events** Management,Script Writer,Stage Manager, Primary school teacher, University Lecturer, Make up and Prosthetics Technician, Teacher, Community Arts Manager, Playwright, Lighting Designer,Costumer Designer,Workshop Leader, Sound Technician, Studio Supporting Artist,Theatre Agent,Arts Administrator,Theatre Manager, Dramaturg, Theatre/TV Director, Broadcasting Crew,Researcher.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A space is missing after the comma in the list of careers.
8,1,"Designer,Costumer","...Playwright, Lighting **Designer,Costumer** Designer,Workshop Leader, Sound Technician, Studio Supporting Artist,Theatre Agent,Arts Administrator,Theatre Manager, Dramaturg, Theatre/TV Director, Broadcasting Crew,Researcher.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A space is missing after the comma in the list of careers.
9,1,"Crew,Researcher.","...Dramaturg, Theatre/TV Director, Broadcasting **Crew,Researcher**.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A space is missing after the comma in the list of careers.
10,1,that you will be able to watch in the exam,"Section B will ask questions based on an excerpt of a live theatre production from one of four set genres, **that you will be able to watch in the exam**. The genres are Musical Theatre, Naturalism, Theatre in Education or Physical Theatre.",ErrorCategory.AMBIGUOUS_PHRASING,85,The relative pronoun 'that' could ambiguously refer to 'genres' or 'production'. Rephrasing could improve clarity.
11,1,", to create","Responding and reflecting: you will be able to recount, evaluate and refine your work through reflection and feedback from others**, to create** an exciting, imaginative and successful finished product.",ErrorCategory.STYLISTIC_PREFERENCE,80,The comma before the infinitive of purpose 'to create' is often unnecessary and can disrupt flow; removing it would make the sentence smoother.
12,1,"of your choosing, also in a style of your choosing","In Unit 2, you will work from a text **of your choosing, also in a style of your choosing**.",ErrorCategory.STYLISTIC_PREFERENCE,80,"The repetition of 'of your choosing' is clunky; rephrasing for conciseness would improve readability (e.g., 'from a text and in a style of your choosing')."
13,1,team working,"Importantly, studying Drama will develop many transferable skills including communication, presentation skills, **team working**, leadership, focus, refinement, creativity and self-confidence.",ErrorCategory.STYLISTIC_PREFERENCE,85,"For consistency with other single-word skills in the list (e.g., 'communication', 'leadership'), 'teamworking' (one word) is generally preferred in British English when referring to the skill itself."
14,1,Make up,"University Lecturer, **Make up** and Prosthetics Technician, Teacher, Community Arts Manager, Playwright, Lighting Designer, Costumer Designer, Workshop Leader, Sound Technician, Studio Supporting Artist, Theatre Agent, Arts Administrator, Theatre Manager, Dramaturg, Theatre/TV Director, Broadcasting Crew, Researcher.",ErrorCategory.SPELLING_ERROR,95,"When used as a compound noun modifying 'Technician', 'make-up' should be hyphenated in British English."
15,1,Costumer Designer,"Community Arts Manager, Playwright, Lighting Designer, **Costumer Designer**, Workshop Leader, Sound Technician, Studio Supporting Artist, Theatre Agent, Arts Administrator, Theatre Manager, Dramaturg, Theatre/TV Director, Broadcasting Crew, Researcher.",ErrorCategory.SPELLING_ERROR,95,A 'costumer' is a person who makes or supplies costumes; the correct term for someone who designs costumes is 'costume designer'.
16,1,Script Writer,"Producer, Events Management, **Script Writer**, Stage Manager, Primary school teacher, University Lecturer, Make up and Prosthetics Technician, Teacher, Community Arts Manager, Playwright, Lighting Designer, Costumer Designer, Workshop Leader, Sound Technician, Studio Supporting Artist, Theatre Agent, Arts Administrator, Theatre Manager, Dramaturg, Theatre/TV Director, Broadcasting Crew, Researcher.",ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'Script Writer' is acceptable, 'scriptwriter' (one word) is the more common and preferred form for the profession in British English."
