issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,1,"Unit
3","Guidance for Teaching: **Unit
3**

Teaching from 2025 For award from 2027",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The unit number '3' is separated from 'Unit' by a line break, creating a fragmented and grammatically incomplete title."
1,4,"reference ,","The Guidance for Teaching is not intended as a comprehensive **reference ,** but as support for teachers to develop stimulating and exciting courses tailored to the needs and skills of their learners. The guide offers possible classroom activities and links to useful resources (including our own, freely available digital materials and some from external sources) to provide ideas for immersive and engaging lessons.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"There is an unnecessary space before the comma, which is a punctuation error."
2,5,examination :,"Unit 3: Interpreting Theatre On-screen **examination :** 30% of qualification

72 marks",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"There is an unnecessary space before the colon, which is a punctuation error."
3,6,effective critique,Their evaluation of work of others reflects a developing understanding of theatrical experience enabling them to form **effective critique**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The noun 'critique' requires an indefinite article ('an') when used in this context, as it is a countable noun."
4,8,is,"Learners should understand: how drama and theatre **is** designed, developed and performed.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The compound subject 'drama and theatre' requires the plural verb 'are' for subject-verb agreement.
5,8,Face .,"Teachers should remember to keep the original play in mind, e.g., if one of the items is a mirror and the studied play is **Face .** You might expect learners to offer the suggestion 'the play is about image,' however, the teacher might develop the questioning by asking key questions such as, 'Why do you think the mirror is cracked'.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,There should not be a space between the word 'Face' and the full stop.
6,9,plot line,"Timed activity: The groups arrange their **plot line** into 6 images, viewed by the class, and the class is encouraged to ask questions, e.g., why is a specific character separate from the others?",ErrorCategory.STYLISTIC_PREFERENCE,80,"'Plotline' is generally written as a single word in British English (OED, Collins)."
7,9,delivery lines,This will allow them to choose and think carefully about their choices and **delivery lines**.,ErrorCategory.STYLISTIC_PREFERENCE,75,The phrase 'delivery lines' is awkward; 'lines' or 'dialogue' would be more natural and professional.
8,9,to dilute a specific extract into key moments,"Diluting a key scene: This is a useful activity to help learners to focus in detail on specific extracts from a performance text, **to dilute a specific extract into key moments** and to focus on aspects of movement, proxemics and spatial awareness with links to Unit 3 (Section A).",ErrorCategory.STYLISTIC_PREFERENCE,70,"The phrasing 'to dilute a specific extract into key moments' is clunky and could be rephrased for better clarity, e.g., 'to break down a specific extract into key moments'."
9,9,selected performance text,Outline: Choose a key scene from **selected performance text** and read through with learners.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A definite article ('the') is required before 'selected performance text' for grammatical correctness.
10,9,5 -7,"Each group then compiles a list, diluting the scene into between **5 -7** key moments.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The hyphen is used incorrectly to indicate a range; it should be 'between 5 and 7' or an en-dash '5–7'.
11,9,familiarised with running order,"Once the learners are **familiarised with running order** and positioning, each scene is brought to life, there is no dialogue and the focus is on clarity and precision of movement, e.g., posture, space, etc.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The phrasing is grammatically awkward; it should be 'familiar with the running order' or 'have familiarised themselves with the running order'.
12,10,what are the key moments,"It helps them to work through a scene focusing on the beginning, middle and end and **what are the key moments**.",ErrorCategory.STYLISTIC_PREFERENCE,70,The phrasing 'what are the key moments' is less concise; 'and the key moments' or 'and identify the key moments' would be more formal and direct.
13,10,familiarise on,"This technique was devised by theatre company 'Forced Entertainment,' and it involves using everyday objects to focus and **familiarise on** characters and events in specific extracts.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The correct preposition to use with 'familiarise' in this context is 'with', not 'on'."
14,10,This exercise as a whole class improvisation,"**This exercise as a whole class improvisation** (especially a small GCSE class) is useful, as the significant characters do not have to leave the stage.",ErrorCategory.AMBIGUOUS_PHRASING,85,"The phrasing 'This exercise as a whole class improvisation' is slightly ambiguous; it would be clearer to say 'This exercise, when used as a whole class improvisation,' or 'This exercise, particularly as a whole class improvisation,'."
15,11,between 4-6,Explain the concept of 'This is your life' to learners (clips available on YouTube) then divide them into groups **between 4-6**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The correct preposition for specifying a group size is 'of', not 'between'; it should be 'groups of 4-6' or 'groups of 4 to 6'."
16,11,play .,Each group is given a specific character from the **play .**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"There is an unnecessary space before the full stop, which is a formatting error."
