issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,8,non religious,"...edge and understanding of religious and **non religious** beliefs, teachings, practices, values, ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The term 'non-religious' should be hyphenated as a compound adjective in UK English for consistency and grammatical correctness.
1,9,Dei,...e the only species to be created 'imago **Dei**' or 'in God's image.' (Genesis 1:26) To...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Dei' is correctly used as part of the established Latin theological term 'imago Dei'.
2,10,and,...hts: <ul><li>animals were created by God** and** He declared all creation 'very good'; G...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma is advisable before 'and' when it joins two independent clauses to improve readability and adhere to formal writing conventions.
3,13,Dei,...e the only species to be created 'imago **Dei**' or 'in God's image.' (Genesis 1:27) To...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Dei' is correctly used as part of the established Latin theological term 'imago Dei'.
4,14,Dei,"...ion, is made in the image of God (imago **Dei**) and is therefore sacred. (Genesis 1:26...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Dei' is correctly used as part of the established Latin theological term 'imago Dei'.
5,15,Opinionnaire,... #### Suggested learning activities:  - **Opinionnaire** Give learners a table with statements a...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Opinionnaire' is a correctly spelled and appropriately used word referring to a type of questionnaire.
6,16,Dei,"...ion, is made in the image of God (imago **Dei**) and is therefore sacred. (Genesis 1:26...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Dei' is correctly used as part of the established Latin theological term 'imago Dei'.
7,16,life,...as the power and authority to decide we **life** should end. Active euthanasia is theref...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The word 'we' should be 'when' to correctly form the clause 'when life should end'.
8,16,TrueTube,...-classroom-euthanasia/)  - Euthanasia - **TrueTube** - [Euthanasia: Playing God?](https://ww...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'TrueTube' is a proper noun, referring to a specific educational resource, and is spelled correctly."
9,16,TrueTube,...uk/resource/euthanasia-playing-god/)  - **TrueTube** - [Should assisted suicide be legalised...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'TrueTube' is a proper noun, referring to a specific educational resource, and is spelled correctly."
