issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,MMAR,...-------------  ## **CONTENTS**  | SU  | MMAR                          | Y OF ASSESSM...,ErrorCategory.PARSING_ERROR,100,"The word ""SUMMARY"" has been incorrectly split across two table cells, leading to ""MMAR"" being isolated."
1,3,DDUCTION,...| 1   | INTRO                         | DDUCTION                                        ...,ErrorCategory.PARSING_ERROR,100,"The word ""INTRODUCTION"" has been incorrectly split across two table cells, leading to ""DDUCTION"" being isolated."
2,3,rtunities,...|     | Орро                          | rtunities for integration of learning experiences...,ErrorCategory.PARSING_ERROR,100,"The word ""Opportunities"" has been incorrectly split across two table cells, and also contains a Cyrillic character."
3,3,MALP,...                         | 44 | | 4   | MALP                          | RACTICE     ...,ErrorCategory.PARSING_ERROR,100,"The word ""MALPRACTICE"" has been incorrectly split across two table cells, leading to ""MALP"" being isolated."
4,3,RACTICE,...| 4   | MALP                          | RACTICE                                        ...,ErrorCategory.PARSING_ERROR,100,"The word ""MALPRACTICE"" has been incorrectly split across two table cells, leading to ""RACTICE"" being isolated."
5,3,endix,...                         | 47 | | App | endix .                       | A: Opportunit...,ErrorCategory.PARSING_ERROR,100,"The word ""Appendix"" has been incorrectly split across two table cells, leading to ""endix"" being isolated."
6,8,Desing,...hnology in the 21st Century and Unit 2: Desing Project consist of:  - core knowledge a...,ErrorCategory.SPELLING_ERROR,100,"""Desing"" is a misspelling of ""Design"" in the unit title."
7,12,diesel     - electric,...otor vehicles for example:     - petrol/diesel     - electric   - household products for example:    ...,ErrorCategory.FALSE_POSITIVE,90,"The original phrasing lists ""petrol/diesel"" and ""electric"" as separate categories of motor vehicles, not a combined ""diesel-electric"" type."
8,12,Frank Lloyd-Wright,...   - Product Design pathway only:     - Frank Lloyd-Wright     - Alessi & Co.  - the cyclic proces...,ErrorCategory.SPELLING_ERROR,100,"The name of the architect is correctly spelled ""Frank Lloyd Wright"" without a hyphen."
9,16,electronical,"...dback in a system - measurements within electronical circuits, including:   - voltage volts ...",ErrorCategory.SPELLING_ERROR,100,"""Electronical"" is an incorrect form; the correct adjective is ""electronic""."
10,17,dc,"...liquid crystal display (LCD)   - motors dc motors, servo, stepper   - solenoids. -...",ErrorCategory.SPELLING_ERROR,95,The abbreviation 'dc' for 'direct current' should be capitalised as 'DC' for consistency with other abbreviations like LCD and LED.
11,17,darlington,... including:   - transistor circuits   - darlington pair circuits   - thyristor circuits   ...,ErrorCategory.SPELLING_ERROR,95,'Darlington' in 'Darlington pair' is a proper noun and should be capitalised.
12,18,levers,"...defined as input, process, output - the levers classification, including:   - class 1 ...",ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,'Levers classification' is grammatically awkward; 'lever classification' or 'classification of levers' would be more standard.
13,19,dc,"... spur gears, worm gears, belts, motors (dc motors, stepper, servo)   - electrical ...",ErrorCategory.SPELLING_ERROR,95,The abbreviation 'dc' for 'direct current' should be capitalised as 'DC' for consistency with other abbreviations.
14,24,press studs,...s - buckles - Velcro - eyelets - ties - press studs. - threads:   - embroidery   - sewing  ...,ErrorCategory.FALSE_POSITIVE,90,'Press studs' as a plural noun is correct and commonly used without a hyphen.
15,25,wind proof,...  - absorbency   - insulation   - water/wind proof   - anti-static. - that a variety of fi...,ErrorCategory.PARSING_ERROR,90,"Compound adjectives formed with 'proof' are typically hyphenated, so 'water/wind-proof' is the correct form."
16,29,parana,...   - beech   - balsa   - scots pine   - parana pine. - the aesthetic and functional pr...,ErrorCategory.SPELLING_ERROR,95,'Parana' in 'Parana pine' is a proper noun and should be capitalised.
17,32,selfassembly,"...facture of mass-produced products to be selfassembly, including:   - KDF (Knock-down fitting...",ErrorCategory.PARSING_ERROR,95,'Self-assembly' is a compound word that requires a hyphen when used as a noun or adjective.
18,35,craftmanship,...quality</li><li>exhibits good/excellent craftmanship</li><li>demonstrates functionality</li>...,ErrorCategory.SPELLING_ERROR,100,"The correct spelling is 'craftsmanship', not 'craftmanship'."
