issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,48,set of compasses,"Through the study of Islamic design, learners will develop mathematical understanding of pattern repeat, the use of grids and a ruler, and **set of compasses**. This can be taught at a wide variety of levels, starting with colouring in pre-designed patterns, through to the construction of Islamic design layouts.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase should be 'a set of compasses' for grammatical correctness and parallel structure with 'a ruler'.
1,48,bitesize5,"This could lead on to developing understanding of different types of pattern repeats and the geometries involved. BBC **bitesize5** provides a revision guide for patterns in art and design. Additionally, here is an example of repeat print patterns.",ErrorCategory.CONSISTENCY_ERROR,95,'Bitesize' should be capitalised as it is part of a proper noun ('BBC Bitesize') and is capitalised in the footnote and link on page 49.
2,49,Medieval,"From the tombs and sarcophagi of the ancient Egyptians, **Medieval** paintings of stories from the Bible (sometimes as tryptichs), the sculptural forms of Barbara Hepworth, the 'zip' paintings of Barnett Newman (which pose questions on the balance of paintings) to the kaleidoscopic paintings of Damien Hirst, all use symmetry as a formula for composition.",ErrorCategory.STYLISTIC_PREFERENCE,85,'Medieval' as an adjective is typically lowercased in British English unless part of a proper noun.
3,49,Fine Art,"Within **Fine Art**, consideration should be made about how symmetry affects composition, balance and how it can be manipulated to create tension and interest in a work.",ErrorCategory.CONSISTENCY_ERROR,90,"'Fine art' is lowercased elsewhere in the document (e.g., page 50) and 'art and design' is also lowercased, suggesting it is not treated as a proper noun requiring capitalisation."
4,50,IsometricAxonometricPlanometricPerspectiveFirst or third angle projection.,"They can be created by hand, or by using Computer Aided Design (CAD). **IsometricAxonometricPlanometricPerspectiveFirst or third angle projection.** It is not anticipated that all of these methods would be used, nor is it compulsory that any of them are.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"These are distinct terms that have been merged into a single run-on word, severely impacting readability and requiring separation, likely by commas or as a list."
5,50,learner,"To complement and assist this, **learner** should be able to show that they understand the concept of 'scale', whether through drawing or through modelmaking, using appropriate scales from 1:2 for ie: construction detail ideas for furniture through to 1:100 for large architectural concepts.",ErrorCategory.CONSISTENCY_ERROR,90,"'Learners' (plural) is used consistently elsewhere in the document (e.g., page 48) and would be more grammatically appropriate here without an article."
6,50,modelmaking,"that they understand the concept of 'scale', whether through drawing or through **modelmaking**, using appropriate scales from 1:2 for ie: construction detail ideas for furniture through to 1:100 for large architectural concepts.",ErrorCategory.SPELLING_ERROR,95,'Model-making' is the standard hyphenated spelling in British English (OED).
7,50,ie:,using appropriate scales from 1:2 for **ie:** construction detail ideas for furniture through to 1:100 for large architectural concepts.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The abbreviation 'i.e.' (id est) should be used with full stops, but 'e.g.' (exempli gratia) meaning 'for example' is more appropriate in this context."
8,50,three dimensional,"Within fine art (and photography), using perspective to represent **three dimensional** shapes on a 2 dimensional plan (paper, canvas etc) is a technique which is used to create realism, provide drama and to place objects and people in a 'real' environment.",ErrorCategory.SPELLING_ERROR,95,'Three-dimensional' is a compound adjective and requires a hyphen in British English.
9,50,2 dimensional,"using perspective to represent three dimensional shapes on a **2 dimensional** plan (paper, canvas etc) is a technique which is used to create realism, provide drama and to place objects and people in a 'real' environment.",ErrorCategory.SPELLING_ERROR,95,'2-dimensional' is a compound adjective and requires a hyphen in British English.
10,50,provide drama and to place objects,"Within fine art (and photography), using perspective to represent three dimensional shapes on a 2 dimensional plan (paper, canvas etc) is a technique which is used to create realism, **provide drama and to place objects** and people in a 'real' environment.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The phrasing lacks parallel structure; it should be 'to create realism, to provide drama, and to place objects' or 'to create realism, provide drama, and place objects'."
