issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,4,INTF,...                                      | INTF                                        ...,ErrorCategory.PARSING_ERROR,100,The word 'INTRODUCTION' has been incorrectly split across two cells in the table of contents.
1,4,RODUCTION,...                                      | RODUCTION                                        ...,ErrorCategory.PARSING_ERROR,100,The word 'INTRODUCTION' has been incorrectly split across two cells in the table of contents.
2,4,JECT,...                                      | JECT CONTENT                                ...,ErrorCategory.PARSING_ERROR,100,The word 'SUBJECT' has been incorrectly split across two cells in the table of contents.
3,4,ortunities,...                                      | ortunities for integration of learning experiences...,ErrorCategory.PARSING_ERROR,100,The word 'Opportunities' has been incorrectly split across two cells in the table of contents.
4,4,ESSMENT,...                                      | ESSMENT                                        ...,ErrorCategory.PARSING_ERROR,100,The word 'ASSESSMENT' has been incorrectly split across two cells in the table of contents.
5,4,HNICAL,...                                      | HNICAL INFORMATION                            ...,ErrorCategory.PARSING_ERROR,100,The word 'TECHNICAL' has been incorrectly split across two cells in the table of contents.
6,8,inter-relationships,... and consequences of physical and human inter-relationships and interdependence which characterise ...,ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationships' is a valid spelling and is used consistently throughout the document, indicating a stylistic choice."
7,8,inter-relationships,...ale - process - continuity and change - inter-relationships - diversity - environment - interpretat...,ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationships' is a valid spelling and is used consistently throughout the document, indicating a stylistic choice."
8,8,inter-relationship,... concepts together due to their natural inter-relationship.  {9}----------------------------------...,ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationship' is a valid spelling and is used consistently throughout the document, indicating a stylistic choice."
9,11,inter-relationships,"... scale, process, continuity and change, inter-relationships and environment.  | Section            ...",ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationships' is a valid spelling and is used consistently throughout the document, indicating a stylistic choice."
10,13,inter-relationships,"... scale, process, continuity and change, inter-relationships and environment.  | Section            ...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
11,15,inter-relationships,"... scale, process, continuity and change, inter-relationships, diversity and environment.  | Section ...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
12,17,inter-relationships,"... scale, process, continuity and change, inter-relationships, diversity, environment and interpretat...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
13,18,inter-relationships,"... scale, process, continuity and change, inter-relationships, diversity and environment.  | Section ...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
14,20,inter-relationships,"...the concepts of place and space, scale, inter-relationships and environment.  | Section            ...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
15,21,inter-relationships,"...topic will cover the concepts of scale, inter-relationships and interpretation.  | Section         ...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
16,22,inter-relationships,"... cover the concepts of place and space, inter-relationships, environment and interpretation.  | Sec...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
17,22,inter-relationships,"... scale, process, continuity and change, inter-relationships, diversity, environment and interpretat...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
18,22,inter-relationships,...ironment</li><li>interpretation</li><li>inter-relationships</li><li>place and space</li><li>process...,ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
19,23,inter-relationships,"...topic will cover the concepts of scale, inter-relationships and interpretation.  | Section         ...",ErrorCategory.FALSE_POSITIVE,95,The hyphenated 'inter-relationships' is consistently used as a specific geographical concept within this WJEC document and is an acceptable stylistic choice.
20,24,inter-relationships,"... scale, process, continuity and change, inter-relationships, diversity, environment and interpretat...",ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationships' is an acceptable variant and is used consistently throughout the document, indicating a stylistic choice."
21,27,sub-tropical,...ctional rainfall</li><li>high pressure (sub-tropical high) where the Hadley and Ferrel cells...,ErrorCategory.FALSE_POSITIVE,90,"Both 'sub-tropical' and 'subtropical' are acceptable, and the hyphenated form is not incorrect in this geographical context."
22,32,inter-relationships,"... scale, process, continuity and change, inter-relationships, diversity, environment and interpretat...",ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationships' is an acceptable variant and is used consistently throughout the document, indicating a stylistic choice."
23,33,inter-relationships,"... cover the concepts of place and space, inter-relationships, environment and interpretation.  | Sec...",ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationships' is an acceptable variant and is used consistently throughout the document, indicating a stylistic choice."
24,34,inter-relationships,"...pts of place and space, scale, process, inter-relationships, diversity, environment and interpretat...",ErrorCategory.FALSE_POSITIVE,95,"The hyphenated form 'inter-relationships' is an acceptable variant and is used consistently throughout the document, indicating a stylistic choice."
25,36,judgements,"...### **AO3**  Analyse, evaluate, or make judgements from a variety of sources, synthesising...",ErrorCategory.FALSE_POSITIVE,100,"'Judgements' is the correct and preferred spelling in UK English, which WJEC documents adhere to."
26,45,inter quartile,"...y. | Median, mean, range, quartiles and inter quartile range, mode and modal class. | | 2.2 Ca...",ErrorCategory.PARSING_ERROR,95,The statistical term should be 'interquartile range' as a single closed compound word.
27,46,cross sections,...er (synoptic) charts. | | 3.2 Interpret cross sections and transects. | Interpret cross sectio...,ErrorCategory.PARSING_ERROR,90,"As a compound noun in a technical context, 'cross-sections' should be hyphenated for clarity and standard usage."
28,46,cross sections,"...oss sections and transects. | Interpret cross sections (for example, that show relief) and tra...",ErrorCategory.PARSING_ERROR,90,"As a compound noun in a technical context, 'cross-sections' should be hyphenated for clarity and standard usage."
29,46,geo-spatial,"...25,000). | | 3.4 Describe and interpret geo-spatial data presented in a GIS framework. | De...",ErrorCategory.SPELLING_ERROR,95,The standard and overwhelmingly preferred spelling for this technical term is 'geospatial' as a closed compound.
30,46,screen shot,"...own on a digital image, photograph or a screen shot from a GIS (for example, Office of Nati...",ErrorCategory.SPELLING_ERROR,100,The term 'screenshot' should be written as a single word in standard UK English.
