issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,0,th,...mmer of 2025:  - Unit 1: Tuesday 13<sup>th</sup> May (am) - Unit 2: Friday 6<sup>t...,ErrorCategory.FALSE_POSITIVE,100,The ordinal suffix 'th' is correctly used and formatted as a superscript for the date.
1,0,th,...h</sup> May (am) - Unit 2: Friday 6<sup>th</sup> June (pm)  ## **UNIT 3 NEA ADMINI...,ErrorCategory.FALSE_POSITIVE,100,The ordinal suffix 'th' is correctly used and formatted as a superscript for the date.
2,0,th,"...eted before Christmas, is Friday 17<sup>th</sup> January. You should have plastic ...",ErrorCategory.FALSE_POSITIVE,100,The ordinal suffix 'th' is correctly used and formatted as a superscript for the date.
3,0,and,...ease let us know if you don't have these and we can ensure they are with you in plen...,ErrorCategory.FALSE_POSITIVE,95,The conjunction 'and' is used correctly to connect two independent clauses without requiring a comma.
4,0,href,"...led in as well. Please email them to <a href=""GCSEGeography@wjec.co.uk"">GCSEGeograph...",ErrorCategory.FALSE_POSITIVE,100,'href' is a correct HTML attribute within the Markdown for a hyperlink and not a linguistic error.
5,1,and,...ext year so good luck with your planning and we hope these fieldwork projects are su...,ErrorCategory.FALSE_POSITIVE,95,The conjunction 'and' is used correctly to connect two independent clauses without requiring a comma.
6,1,and,...ork has gone into getting it ready to go and we would like to extend our thanks to e...,ErrorCategory.FALSE_POSITIVE,95,The conjunction 'and' is used correctly to connect two independent clauses without requiring a comma.
7,1,th,...ion Conference will be held from 15<sup>th</sup> to 17<sup>th</sup> April at Oxfor...,ErrorCategory.FALSE_POSITIVE,100,The ordinal suffix 'th' is correctly used and formatted as a superscript for the date.
8,1,th,... be held from 15<sup>th</sup> to 17<sup>th</sup> April at Oxford Brookes Universit...,ErrorCategory.FALSE_POSITIVE,100,The ordinal suffix 'th' is correctly used and formatted as a superscript for the date.
9,2,href,"...visit the Digital Resources website (<a href=""https://resources.wjec.co.uk/"">https:/...",ErrorCategory.FALSE_POSITIVE,100,'href' is a correct HTML attribute within the Markdown for a hyperlink and not a linguistic error.
10,2,2024,"...derstanding of the subject content.  In 2024 we had, for the first time in a long ti...",ErrorCategory.FALSE_POSITIVE,100,The year '2024' is correctly used in the sentence and does not represent an error.
11,2,href,"...n be found on our Appointees page at <a href=""https://appointees.wjec.co.uk"">https:/...",ErrorCategory.FALSE_POSITIVE,100,"`href` is a valid HTML attribute within an `<a>` tag, correctly used for a hyperlink in the Markdown source."
