issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,5,is summarised,The acceptable formats for evidence of each of the tasks **is summarised** in the task tables.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The plural subject 'formats' requires the plural verb 'are summarised' for subject-verb agreement.
1,5,authentic; reliable,"evidence presented for assessment is valid, **authentic; reliable** and credible",ErrorCategory.STYLISTIC_PREFERENCE,90,"A semicolon is inappropriate in a simple list of adjectives; a comma should be used to maintain consistent punctuation: 'valid, authentic, reliable and credible'."
2,6,refer the,You should **refer the** JCQ Instructions for conducting non-examination assessment for further information on managing assessment within our GCSE Qualifications.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The verb 'refer' in this context requires the preposition 'to' (i.e., 'refer to the JCQ Instructions')."
3,10,requirements briefs,"Your teacher is allowed to help you to understand the assessment **requirements briefs** and the tasks, but there are rules about the kind of help and how much they can give you.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase 'assessment requirements briefs' is grammatically awkward; it should be 'assessment requirements and briefs' or 'assessment requirement briefs' to clarify the relationship between the nouns.
4,11,prepare cook,"Research, plan, **prepare cook** and present three food outcomes and accompaniments, as appropriate, to meet specific requirements.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma or conjunction is missing between the verbs 'prepare' and 'cook' in this list of actions.
5,12,"Cultural influencesFood availability and seasonalityLevels of physical activityLifestylesNutritional needs across the life stagesPersonal preferencesReligious beliefsSensory qualitiesShelf life of foodSocio-economic influencesSpecific dietary needs or nutritional deficienciesEmerging trends related to factors that affect food and<br>ingredient choicesBenefits of using locally sourced, Welsh food.","Research should link to the chosen brief and include<br>reference to at least three of the key factors that<br>influence food and ingredient choice. This may<br>include:<br>**Cultural influencesFood availability and seasonalityLevels of physical activityLifestylesNutritional needs across the life stagesPersonal preferencesReligious beliefsSensory qualitiesShelf life of foodSocio-economic influencesSpecific dietary needs or nutritional deficienciesEmerging trends related to factors that affect food and<br>ingredient choicesBenefits of using locally sourced, Welsh food.**",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"This is a run-on list of factors that lacks proper punctuation (commas or semicolons) to separate the individual items, making it difficult to read and understand. It should ideally be presented as a bulleted list or with appropriate punctuation."
6,12,Mis-en-place,•<br>Quantities and weights<br>•<br>**Mis-en-place**<br>•<br>Relevant food hygiene and safety practices and<br>procedures,ErrorCategory.SPELLING_ERROR,95,"The French culinary term is correctly spelled 'mise en place' (three words), not 'Mis-en-place'."
7,14,usedThe,| Techniques **usedThe** practical execution of timings and sequencing over three hoursDovetailingPresenting and finishingContingency plans. |  |,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Multiple distinct list items are run together without proper punctuation or separation, severely hindering readability."
8,15,essential. It,"Photographic evidence of the completed food<br>outcomes and accompaniments, as appropriate, is<br>**essential. It** is an expectation that you will use the correct tools, safely",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A full stop is missing between two independent clauses, creating a comma splice."
9,15,food hygiene<br>safety practices,"You will be expected to demonstrate essential **food hygiene<br>safety practices** and procedures when preparing, cooking,",ErrorCategory.STYLISTIC_PREFERENCE,80,"The phrasing 'food hygiene safety practices' is clunky and could be rephrased for better clarity and flow, e.g., 'food hygiene and safety practices'."
10,15,"production of the food<br>outcomes and accompaniments, as appropriate,<br>you must<br>demonstrate","During the practical session, **production of the food<br>outcomes and accompaniments, as appropriate,<br>you must<br>demonstrate** the following:",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The introductory phrase's subject ('production') does not match the main clause's subject ('you'), creating a dangling modifier and grammatical awkwardness."
11,15,seasoningpresentation,"evidence of tasting and **seasoningpresentation** of final three food outcomes and accompaniments, as appropriate, including garnishing, food styling and portion control.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Two distinct list items are merged without proper separation, hindering readability."
12,15,purposeuse,"The evaluation should include:<br>recipe selection – suitability of the recipe chosen for the audience and **purposeuse** of ingredients and quantities – suitability of the ingredients and quantities chosen when preparing, cooking and presenting the three food outcomes and accompaniments, as appropriatepreparation and cooking techniques used – suitability of the techniques used when planning, preparing and cooking the three food outcomes and accompaniments, as appropriatetime managementhealth, safety and hygienenutritional benefitssuccess of any adaptationspresenting and servingtasting (using sensory descriptors).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Multiple distinct list items are run together without proper punctuation or separation, severely hindering readability."
13,18,non[examination assessments],The following information has been taken from the [JCQ Information for candidates](https://www.jcq.org.uk/wp-content/uploads/2021/08/IFC-NE_Assessments_2021_v4.pdf) – **non[examination assessments]** (https://www.jcq.org.uk/wp-content/uploads/2021/08/IFC-NE_Assessments_2021_v4.pdf) and the [JCQ Artificial Intelligence (AI) Use in Assessments:](https://www.jcq.org.uk/exams-office/malpractice/artificial-intelligence/) [Protecting the Integrity of Qualifications.](https://www.jcq.org.uk/exams-office/malpractice/artificial-intelligence/),ErrorCategory.SPELLING_ERROR,98,The term should be 'non-examination assessments'. The current formatting is incorrect and likely an extraction or formatting error.
14,18,specialists they,"Markers are highly experienced subject **specialists they** may have read the source you are using, or even marked the work you have copied from!",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a run-on sentence or comma splice; two independent clauses are joined without proper punctuation or a conjunction. It should be 'specialists; they' or 'specialists, and they'."
15,20,has been analysed,Detailed research from at least two different types of suitable sources **which has been analysed** and evaluated leading to a good understanding of the chosen brief.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Subject-verb agreement error: 'which' refers to 'sources' (plural), so the verb should be 'have been analysed'."
16,21,referees,"Research **referees** chosen brief and includes at least one suitable factor that influences food and/or ingredient choice such as:current emerging trends related to factors that affect food and ingredient choicethe benefits of using locally sourced, Welsh food.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,Incorrect verb usage; 'referees' is not appropriate in this context. It should be 'refers to' or 'references'.
17,21,outcomes have,At least one suitable food **outcomes have** been trialled demonstrating basic and/or medium and/or complex skills.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,Subject-verb agreement and singular/plural noun mismatch. 'At least one' requires a singular noun ('outcome') and a singular verb ('has').
18,22,decision,- how the research in Task 1 has helped inform **decision** on the chosen recipes,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The definite article 'the' is required before 'decision' for correct grammar in this context.
