issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,6,Food Investigation (40% of the qualification),"### Overview of Unit 3

### **Food Investigation (40% of the qualification)**

The purpose of this unit is to: • plan, prepare, cook and present food using appropriate skills and techniques.",ErrorCategory.FACTUAL_INACCURACY,98,Unit 3 is titled 'Food and Nutrition in Action' and accounts for 40% of the qualification. 'Food Investigation' is Unit 2 and accounts for 20% of the qualification. This statement incorrectly combines the title of Unit 2 with the weighting of Unit 3 within the 'Overview of Unit 3' section.
1,7,supports local economies,"Teachers need to make learners aware of the benefits of eating foods in season (they can be cheaper, have more flavour, are fresher, better for the environment, **supports local economies** and are more nutritious) and how these factors will impact on food and ingredient choices.",ErrorCategory.STYLISTIC_PREFERENCE,85,"The verb 'supports' breaks the parallelism in the list of benefits, which are mostly adjectives or adjective phrases. It should be 'support' to align with 'are cheaper', 'are fresher', etc."
2,7,protein rich,Weightlifters would require more **protein rich** foods in their diet such as eggs and chicken to aid growth and repair of muscle cells.,ErrorCategory.STYLISTIC_PREFERENCE,90,The compound adjective 'protein rich' should be hyphenated as 'protein-rich' when preceding the noun it modifies in British English.
3,8,Calcium rich,"An older person would require more Vitamin D and **Calcium rich** foods such as milk, spinach and oily fish to prevent decalcification from bones and teeth.",ErrorCategory.STYLISTIC_PREFERENCE,90,The compound adjective 'Calcium rich' should be hyphenated as 'Calcium-rich' when preceding the noun it modifies in British English.
4,8,Vitamin D rich,"An older person would require more **Vitamin D rich** foods such as milk, spinach and oily fish to prevent decalcification from bones and teeth.",ErrorCategory.STYLISTIC_PREFERENCE,90,The compound adjective 'Vitamin D rich' should be hyphenated as 'Vitamin D-rich' when preceding the noun it modifies in British English.
5,8,from bones and teeth,"An older person would require more Vitamin D and Calcium rich foods such as milk, spinach and oily fish to prevent decalcification **from bones and teeth**.",ErrorCategory.STYLISTIC_PREFERENCE,85,"The more common and stylistically preferred preposition to use with 'decalcification' in this context is 'of', i.e., 'decalcification of bones and teeth'."
6,8,health conscious,"F or example, people who lead busy lives may rely more on convenience foods and ready meals, whereas someone who is **health conscious** may buy more healthy ingredients and prepare and cook their own meals.",ErrorCategory.STYLISTIC_PREFERENCE,90,The compound adjective 'health conscious' should be hyphenated as 'health-conscious' when preceding the noun it modifies in British English.
7,10,recipe s,"In 2024, Artificial Intelligence gained popularity through helping people find **recipe s** and create dishes to make at home.",ErrorCategory.SPELLING_ERROR,98,"The plural of 'recipe' is 'recipes', not 'recipe s'."
8,10,food provenance .,"There are benefits of using Welsh produce, such as the benefit to the environment of fewer air miles, the possibility of local produce being cheaper, the impact of supporting the local economy and **food provenance .**",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,There should not be a space before the full stop.
9,10,require s,"Specific dietary needs or nutritional deficiencies: a practical task that **require s** learners to plan, prepare and cook a dish/dishes for someone that need s to increase their iron intake due to having anaemia.",ErrorCategory.SPELLING_ERROR,98,The verb 'requires' is missing the 's' at the end.
10,10,need s,"Specific dietary needs or nutritional deficiencies: a practical task that require s learners to plan, prepare and cook a dish/dishes for someone that **need s** to increase their iron intake due to having anaemia.",ErrorCategory.SPELLING_ERROR,98,The verb 'needs' is missing the 's' at the end.
11,12,quantitiestimings,selecting a recipe (including adapting a recipe)ingredients and **quantitiestimings** (including contingency plans)food hygiene and safetysequencingpresentingservingevaluating.,ErrorCategory.SPELLING_ERROR,90,"The words 'quantities' and 'timings' are merged and should be separated, likely by a comma or space, as they represent distinct items in a list."
12,12,sequencingpresentingservingevaluating,selecting a recipe (including adapting a recipe)ingredients and quantitiestimings (including contingency plans)food hygiene and safety**sequencingpresentingservingevaluating**.,ErrorCategory.SPELLING_ERROR,90,"The words 'sequencing', 'presenting', 'serving', and 'evaluating' are merged and should be separated by commas or spaces as they represent distinct items in a list."
13,12,mise en placecookingpresenting,The production of a sequenced/dovetailed cooking plan should include<br>three clear sections:<br>**mise en placecookingpresenting** and serving.,ErrorCategory.SPELLING_ERROR,90,"The words 'mise en place', 'cooking', and 'presenting' are merged and should be separated by spaces or commas as they represent distinct items in a list."
14,14,under<br>mashed,"If foods are **under<br>mashed**, then they could<br>be lumpy.",ErrorCategory.STYLISTIC_PREFERENCE,85,Compound adjective 'under-mashed' should be hyphenated for clarity and consistency in British English.
15,14,Over caramelising,**Over caramelising** may<br>lead to a burnt<br>appearance and bitter<br>taste.,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound gerund 'Over-caramelising' should be hyphenated for clarity and consistency in British English.
16,14,Under caramelising,"taste. **Under caramelising**<br>may not melt the sugar<br>enough for the desired<br>result, leading to partially<br>melted sugar which may<br>have a gritty texture in the<br>final outcome.",ErrorCategory.STYLISTIC_PREFERENCE,85,The compound gerund 'Under-caramelising' should be hyphenated for clarity and consistency in British English.
17,16,in to practice,Teachers should provide opportunities during practical lessons for learners to be able to put **in to practice** the theoretical knowledge gained in this area.,ErrorCategory.SPELLING_ERROR,95,"The correct idiom is 'put into practice', not 'put in to practice'."
18,17,"able to, when","Learners should be **able to, when** selecting a recipe,<br>consider the:",ErrorCategory.STYLISTIC_PREFERENCE,75,"The comma after 'to' creates an awkward pause; rephrasing or removing the comma would improve flow (e.g., 'When selecting a recipe, learners should be able to consider...')."
