issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,5,Talk adaptations,Use organoleptic/sensory vocabulary immediately. **Talk adaptations** to all recipes. How can they be adapted?,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The verb 'talk' requires a preposition (e.g., 'about') when referring to a topic, or a different verb such as 'discuss' should be used in this context for grammatical correctness in British English."
1,6,Science have,Specialist equipment is expensive. **Science have** plenty. They also have expertise and advice.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"'Science' as a department or subject is a singular collective noun and requires a singular verb ('has') in British English, not 'have'."
2,8,"Get your resources ready, build a class box.","Get your resources ready, **build a class box**. Remember that accuracy is vital in this task for recording results.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"Two independent clauses are incorrectly joined by only a comma, creating a comma splice."
3,9,of course,"Not all of these are needed for every task **of course**. But you will need to teach these methods to your students so that they can choose the best method of showing their results depending on the task, experiment, the variable the adaptations and so on.",ErrorCategory.STYLISTIC_PREFERENCE,85,The parenthetical phrase 'of course' should be set off by commas for improved clarity and adherence to standard punctuation.
4,9,the variable the adaptations,"But you will need to teach these methods to your students so that they can choose the best method of showing their results depending on the task, experiment, **the variable the adaptations** and so on.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma or conjunction is missing between 'the variable' and 'the adaptations' in this list of items.
5,10,charts.,What about going to your local DIY store and getting some paint cards and making your own **charts.**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The sentence is a question and should end with a question mark, not a full stop."
6,10,these,Start with the control colour and work your scale out from **these.**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The pronoun 'these' refers to 'control colour', which is singular, so it should be 'this'."
7,12,"photography, learners","Do a lesson in food **photography, learners** take selfies all day every day.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses without a coordinating conjunction."
8,12,"play, take","Let them **play, take** loads of photos to see which ones look the best.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses without a coordinating conjunction."
9,12,one drive,Get your learners to download any photos at home onto their school **one drive.**,ErrorCategory.SPELLING_ERROR,95,'OneDrive' is a proper noun referring to Microsoft's cloud storage service and should be capitalised.
10,13,"resources, this","There are plenty of free **resources, this** example is from Food a fact of life website.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"This is a comma splice, incorrectly joining two independent clauses without a conjunction."
11,13,Food a fact of life website,"There are plenty of free resources, this example is from **Food a fact of life website**.",ErrorCategory.CONSISTENCY_ERROR,85,The proper noun 'Food a Fact of Life' (referring to the website) should be consistently capitalised throughout the document.
12,14,example pastry,"This can also be used if a task needs a student to roll out something to a particular size, for **example pastry**, and they did not intend on weighing it.",ErrorCategory.STYLISTIC_PREFERENCE,80,A comma is typically used before 'for example' when it introduces an illustrative phrase within a sentence.
13,14,used a template,This could be **used a template** for size.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The preposition 'as' is missing; the correct phrasing is 'used as a template'.
14,15,nutritional analysis.,"A photograph works just as well. The ingredient list, **nutritional analysis.** Sometimes this is the information the students need and not the contents.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,This is a sentence fragment; it lacks a main verb and subject to form a complete sentence.
15,15,ones!!,This works well with unusual ingredients and the expensive **ones!!**,ErrorCategory.STYLISTIC_PREFERENCE,90,Double exclamation marks are informal and generally inappropriate for a formal educational document.
16,15,Especially if they are doing a nutritional analysis.,Sometimes the students need the information on the label more than the contents. **Especially if they are doing a nutritional analysis.** Some food stuffs are really expensive.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,This is a sentence fragment; it is a dependent clause presented as a complete sentence.
17,15,food stuffs,Especially if they are doing a nutritional analysis. Some **food stuffs** are really expensive.,ErrorCategory.SPELLING_ERROR,95,"'Foodstuffs' is typically written as a single compound word in British English (OED, Collins)."
18,16,– a biscuit task -,Cut down on the basic recipe if possible. For example **– a biscuit task -** Try halving the recipe. Find an amount that will still produce two/three good biscuits for each experiment.,ErrorCategory.STYLISTIC_PREFERENCE,80,The use of dashes here is informal and creates an awkward flow; clearer phrasing would improve readability.
19,16,"cost, It","Remember, teachers can also make the control to save time and **cost, It** will also be accurate. Students can then compare their variables to this accurate control.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, incorrectly joining two independent clauses with only a comma."
20,17,depth,Cocktail sticks are really good when it comes to measuring the **depth**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The sentence is incomplete; 'depth' requires an object (e.g., 'depth of the mixture') to be grammatically sound."
21,18,qualification. Please,If you have queries regarding this resource or require any information about the **qualification. Please** contact the team.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The first part of the sentence is a dependent clause and cannot stand alone as a complete sentence, creating a grammatical error when followed by a period and a new sentence."
22,18,E assessment,**E assessment** [e-assessment@wjec.co.uk](mailto:e-assessment@wjec.co.uk),ErrorCategory.CONSISTENCY_ERROR,90,The term 'E assessment' should be hyphenated as 'E-assessment' for consistency with the provided email address 'e-assessment@wjec.co.uk'.
