issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,5,is summarised,The acceptable formats for evidence of each of the tasks **is summarised** in the task tables. Any modified assessment must enable the candidate to generate the evidence required in this table.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,Subject-verb agreement error: the plural subject 'formats' requires the plural verb 'are summarised'.
1,5,authentic;,"The assessor is responsible for ensuring that: - assessment is conducted under the controls specified in the task table - they are clear about the requirements of the assessment and marking scheme prior to commencing assessment - evidence presented for assessment is valid, **authentic;** reliable and credible - assessment decisions are accurately recorded - evidence is appropriately annotated - observation records contain sufficient detail for objective corroboration of decisions - judgements are only made against the mark band statements.",ErrorCategory.STYLISTIC_PREFERENCE,85,"A semicolon is typically used to separate independent clauses or complex list items; in a simple list of adjectives, a comma is more appropriate for British English style."
2,6,refer the,You should **refer the** JCQ Instructions for conducting non-examination assessment for further information on managing assessment within our GCSE Qualifications.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The verb 'refer' in this context requires the preposition 'to' (i.e., 'refer to the JCQ Instructions')."
3,8,knowledge the,I have authenticated the candidate's work and am satisfied that to the best of my **knowledge the** work produced is solely that of the candidate.,ErrorCategory.STYLISTIC_PREFERENCE,85,A comma after the introductory adverbial phrase 'to the best of my knowledge' would improve readability and clarity in this formal declaration.
4,10,requirements briefs,"Your teacher is allowed to help you to understand the assessment **requirements briefs** and the tasks, but there are rules about the kind of help and how much they can give you.",ErrorCategory.STYLISTIC_PREFERENCE,75,"The phrasing 'assessment requirements briefs' is awkward; it should likely be 'assessment requirements, the briefs, and the tasks' or 'assessment requirements and briefs, and the tasks' for clarity."
5,11,prepare cook,"Research, plan, **prepare cook** and present three food outcomes and accompaniments, as appropriate, to meet specific requirements.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma or 'and' is missing between the verbs 'prepare' and 'cook' in this list of actions.
6,11,Evidence to include,"Your supportive work should show evidence of research, trialing of dishes, selection of dishes, justification, planning and evaluation. **Evidence to include** all photographs, graphs and charts.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,This is a sentence fragment; it should be 'Evidence should include' or 'Evidence to be included is' to form a complete sentence.
7,12,recipes selected,Justify your choice of **recipes selected**; your justification<br>should include reference to:,ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'recipes selected' is less concise than 'selected recipes' or 'recipes you have selected'.
8,12,Mis-en-place,•<br>**Mis-en-place**<br>•<br>Relevant food hygiene and safety practices and<br>procedures,ErrorCategory.SPELLING_ERROR,95,"The French culinary term is 'mise en place', typically written without hyphens in British English."
9,12,detail that would allow,"Written evidence of the order of work with sufficient<br>**detail that would allow** another person to replicate<br>the three food outcomes and accompaniments, as<br>appropriate.",ErrorCategory.STYLISTIC_PREFERENCE,85,The phrase 'detail that would allow' can be more concisely written as 'detail to allow'.
