issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,3 hour,"Prepare, cook and present three food outcomes and accompaniments, as appropriate, within a single **3 hour** session.",ErrorCategory.STYLISTIC_PREFERENCE,90,Compound adjective '3-hour' requires hyphenation when preceding a noun in British English.
1,3,food hygiene safety practices,"You will be expected to demonstrate essential **food hygiene safety practices** and procedures when preparing, cooking, presenting and storing food for this assessment.",ErrorCategory.STYLISTIC_PREFERENCE,85,The phrasing 'food hygiene safety practices' is awkward; 'food hygiene and safety practices' or 'food hygiene practices and safety procedures' would be clearer.
2,3,"present, three","In relation to the chosen brief: prepare, cook and **present, three** food outcomes and accompaniments as appropriate.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma after 'present' is grammatically incorrect and should be removed.
3,3,safe competent use,<ul> <li>selection of and **safe competent use** of a range of correct kitchen equipment</li> </ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"When two adjectives modify a noun and are not coordinate, they should be separated by a comma or conjunction for clarity; 'safe and competent use' or 'safe, competent use' is preferred."
4,3,three hours session,Within the **three hours session** -<br>controlled<br>conditions must be<br>adhered to.,ErrorCategory.STYLISTIC_PREFERENCE,90,Compound adjective 'three-hour' requires hyphenation when preceding a noun in British English.
5,3,appropriate. in,"food outcomes and<br>accompaniments,<br>as **appropriate. in**",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The period after 'appropriate' incorrectly separates the phrase from 'in order to help'. It should be a comma to maintain sentence flow, or 'In order to help' should start a new sentence."
6,3,food outcome,"order to help learners make informed comments for Task 4, however, changes to **food outcome** and accompaniments, as appropriate, based on feedback are NOT permitted.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The singular 'outcome' is inconsistent with the plural 'accompaniments' and the context of 'three food outcomes'. It should be 'food outcomes'.
7,3,You You,**You You** must spend approximately 3 hours completing these tasks.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The word 'You' is repeated unnecessarily.
8,3,recorded Observation Form,Details of assistance with health and safety issues must be **recorded Observation Form** (Appendix G).,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A preposition and article are missing; it should be 'recorded on the Observation Form' or 'recorded in the Observation Form'.
9,5,mark scheme,The **mark scheme** in the SAM is very clear that top band marks can only be awarded when there is evidence of complex techniques across the three outcomes as well as some medium and basic techniques.,ErrorCategory.CONSISTENCY_ERROR,90,Inconsistent use of 'mark scheme' on this page compared to 'marking scheme' on page 4.
10,6,G.C.S.E,"# TGAU GCSE

You can create a simple practical review chart, combining an evaluation and a personal performance review. Your learners would become very familiar with the level of each technique

### **G.C.S.E** Food & Nutrition Practical Review",ErrorCategory.CONSISTENCY_ERROR,90,Inconsistent capitalisation and punctuation of 'GCSE' (with full stops) compared to 'GCSE' (without full stops) earlier on the same page.
11,6,& Nutrition,### G.C.S.E Food **& Nutrition** Practical Review,ErrorCategory.CONSISTENCY_ERROR,90,Inconsistent use of '&' in the title compared to 'Food-and-Nutrition' in the document subject/file name and general preference for 'and' in formal text.
12,6,tenderizing,"- * blending, beating, grating, hydrating, juicing, marinating, mashing, melting, proving, shredding, sieving, **tenderizing**, zesting.",ErrorCategory.SPELLING_ERROR,95,British English spelling is 'tenderising'.
13,6,caramelization,"- *** baking blind, **caramelization**, deep fat frying, emulsifying, foaming, poaching, tempering",ErrorCategory.SPELLING_ERROR,95,British English spelling is 'caramelisation'.
