issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,5,their effect,"- use context to inform analysis of the play, examining **their effect** on meaning/audience responses",ErrorCategory.AMBIGUOUS_PHRASING,85,"The pronoun 'their' refers to multiple elements (linguistic and literary approaches, and context), making 'effects' (plural) more precise, or the phrasing could be reworded for clarity to avoid ambiguity."
1,7,task taking,Learners are not permitted to use notes during **task taking**. Copies of the plays must be checked for notes/essay plans to prevent any incidents of malpractice.,ErrorCategory.CONSISTENCY_ERROR,90,"The term 'task-taking' is hyphenated later in the same paragraph and on page 9, indicating a preference for the compound noun/adjective form. Consistency requires hyphenation here."
2,7,spell check programmes,"Learners are not permitted access to dictionaries or thesauri during task-taking, and digital grammar and **spell check programmes** must be disabled.",ErrorCategory.STYLISTIC_PREFERENCE,85,"As a compound adjective modifying 'programmes', 'spell-check' should be hyphenated for clarity and standard British English usage."
3,7,task taking stage,"During the **task taking stage**, learners may have an unannotated copy of the Shakespeare play they have studied, but the use of other notes/resources is not allowed.",ErrorCategory.CONSISTENCY_ERROR,90,"The term 'task-taking' is hyphenated later in the document, indicating a preference for the compound noun/adjective form. Consistency requires hyphenation here."
4,7,task taking stage,"For **task taking stage**, learners must be directly supervised.",ErrorCategory.CONSISTENCY_ERROR,90,"The term 'task-taking' is hyphenated elsewhere in the document, indicating a preference for the compound noun/adjective form. Consistency requires hyphenation here."
5,12,are,The level of guidance teachers may give throughout the assessment of this unit **are** as follows:,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject 'level' is singular, requiring the singular verb 'is' for correct subject-verb agreement."
6,12,for example,"Learners are not permitted to work in groups but are permitted to comment on each other's work in controlled conditions during the research and planning stage, **for example**, as part of teacher-sanctioned peer feedback.",ErrorCategory.STYLISTIC_PREFERENCE,85,"The parenthetical phrase 'for example' should ideally be set off by commas for improved readability, i.e., '..., for example, as part of...'."
7,14,2 hour,"You will have **just over 2 hours** to complete this assessment. You should spend:

- **2 hour** completing the research and planning
- 5-8 minutes completing the final assessment",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The plural form 'hours' is required when referring to the quantity '2'.
8,14,to you teacher,"You should speak **to you teacher** if you have any questions about what you are and are not allowed to do as you are completing the tasks, as they will know how much help they are allowed to give you.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The possessive pronoun 'your' is required before 'teacher'.
9,19,and errors,Candidates rarely use appropriate grammar and syntax **and errors** may impede meaning.,ErrorCategory.STYLISTIC_PREFERENCE,85,A comma before 'and' would improve readability by separating the two independent clauses.
10,20,imagination.Candidates,"Communication is consistently clear, with confident and persuasive use of language for effect, and evidence of originality of **imagination.Candidates** make well-considered choices of forms, vocabulary and/or techniques, showing sophisticated awareness of audience engagement.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing space after the full stop, merging two sentences."
11,20,engagement.Candidates,"Candidates make well-considered choices of forms, vocabulary and/or techniques, showing sophisticated awareness of audience **engagement.Candidates** consistently and creatively adapt communication, purposefully selecting appropriate register, vocabulary and techniques.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing space after the full stop, merging two sentences."
12,20,techniques.Communication,"Candidates consistently and creatively adapt communication, purposefully selecting appropriate register, vocabulary and **techniques.Communication** is consistently coherent, purposefully organised with a wide variety of sophisticated linguistic and structural features.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing space after the full stop, merging two sentences."
13,20,"structures, that thoughtfully enhance clarity, and successfully","Candidates confidently use a wide range of sentence **structures, that thoughtfully enhance clarity, and successfully** support purpose and create effect.",ErrorCategory.STYLISTIC_PREFERENCE,88,"The commas around 'that thoughtfully enhance clarity' are unnecessary as it is a restrictive clause. The comma before 'and' is also not needed as it joins parts of a compound predicate, not two independent clauses."
14,20,imagination.Candidates,"Communication is mostly clear, with secure use of language for effect and evidence of sustained and interesting **imagination.Candidates** use a broad range of well-chosen forms, vocabulary and/or techniques, with secure awareness of audience engagement.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing space after the full stop, merging two sentences."
15,20,engagement.Candidates,"Candidates use a broad range of well-chosen forms, vocabulary and/or techniques, with secure awareness of audience **engagement.Candidates** adapt communication securely, and show some confidence in selecting appropriate register, vocabulary and techniques.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing space after the full stop, merging two sentences."
16,20,techniques.Communication,"Candidates adapt communication securely, and show some confidence in selecting appropriate register, vocabulary and **techniques.Communication** is mostly coherent, effectively organised with a variety of well-chosen linguistic and structural features.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing space after the full stop, merging two sentences."
17,20,"structures, that enhance clarity, and are deliberately","Candidates use a range of sentence **structures, that enhance clarity, and are deliberately** used for purpose and effect.",ErrorCategory.STYLISTIC_PREFERENCE,88,"The commas around 'that enhance clarity' are unnecessary as it is a restrictive clause. The comma before 'and' is also not needed as it joins parts of a compound predicate, not two independent clauses."
18,22,tasks,"Candidates:make a limited number of basic comparisons and/or links often without explanationmake basic comments on the impact of language, structure and formshow limited understanding of contexts, making only brief, generalised comments (where relevant to the **tasks**)",ErrorCategory.CONSISTENCY_ERROR,95,"The plural 'tasks' is used here, while the singular 'task' is used consistently in the corresponding criteria for Bands 2, 3, and 4."
