issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,2,are,"For the new qualification, there **are** a wide range of engaging resources tailored to support you in delivering the WJEC English Language and Literature GCSE.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject of the sentence is 'range' (singular), so the verb should be 'is' for subject-verb agreement."
1,2,Play DNA,Play: *[An Inspector Calls](https://blended-learning.resources.wjec.co.uk/en/mfw23-24_2-20)*<br><br>**Play** *DNA*<br><br>Play: *[Leave Taking](https://blended-learning.resources.wjec.co.uk/en/mfw23-24_2-10)*,ErrorCategory.CONSISTENCY_ERROR,90,"The formatting for the link to 'DNA' is inconsistent with other play titles listed, which follow the format 'Play: *[Title]*'."
2,3,explore exemplar,"The three separate sessions will focus on the requirements of the NEA, the assessment objectives and highlight key points from the mark scheme(s)/marking bands. There will also be an opportunity to **explore exemplar**, created specifically for illustrating approaches to marking.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Exemplar' is a count noun and requires an article ('an exemplar') or to be plural ('exemplars') when used in this context.
3,3,based on exemplar,- An opportunity to put questions to our subject experts.<br>- An opportunity to explore and review marking of NEA **based on exemplar**.<br>- Further support teaching and learning.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Exemplar' is a count noun and requires an article ('an exemplar') or to be plural ('exemplars') when used in this context.
4,4,submitting marks,- 17 March 2026: Deadline for Unit 2 NEA work to be with moderator following **submitting marks** on IAMIS (mainstream centres),ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'following submitting marks' is grammatically acceptable but could be clearer and more formal; 'following submission of marks' or 'after marks have been submitted' would be preferred.
5,4,special schools only Unit 2 and Unit 3 NEA work,"- 5 May 2026: Deadline for PRUs, FE colleges and **special schools only Unit 2 and Unit 3 NEA work** to be with moderator following submitting marks on IAMIS",ErrorCategory.STYLISTIC_PREFERENCE,85,"The phrasing is slightly awkward; adding a comma and 'for' would improve clarity: 'special schools only, for Unit 2 and Unit 3 NEA work'."
6,4,English language and Literature,Subject Adviser GCSE **English language and Literature**,ErrorCategory.CONSISTENCY_ERROR,95,The capitalisation of 'Language' should be consistent with 'English Language and Literature' used elsewhere in the document.
7,6,WJEC Portal,Centres can download scripts on behalf of candidates via **WJEC Portal** which also includes instructions on the process.,ErrorCategory.CONSISTENCY_ERROR,90,The definite article 'the' is missing before 'WJEC Portal' for consistency with other mentions of 'the Portal' in the document.
8,6,Candidates Results,## 2. Analysing **Candidates Results**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A possessive apostrophe is missing; it should be 'Candidates' Results' to indicate that the results belong to the candidates.
9,7,key point,Each report has a handy bullet pointed list at the end of each section to summarise **key point** and areas of concern and success as well as links to useful resources at the beginning of the report.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Point' should be plural ('points') to agree with 'areas of concern and success' and the general meaning of summarising multiple items.
10,7,re-sit,"For learners wishing to **re-sit** the qualification after entering it in the summer, a carry-forward of marks is available as outlined in the specification.",ErrorCategory.CONSISTENCY_ERROR,90,"The term 'resit' is used elsewhere in the document without a hyphen, which is the standard British English spelling and maintains consistency."
11,7,cashed-in,The resit opportunity will only be available to post-16 candidates who have previously **cashed-in** the qualification prior to January 2027.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"As a verb phrase ('have previously cashed in'), 'cashed in' should not be hyphenated. Hyphenation is typically reserved for when it functions as a compound adjective (e.g., 'a cashed-in policy')."
12,7,cashed-in,The resit opportunities will only be available to post-16 candidates who have previously **cashed-in** the qualification prior to November 2026.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"As a verb phrase ('have previously cashed in'), 'cashed in' should not be hyphenated. Hyphenation is typically reserved for when it functions as a compound adjective (e.g., 'a cashed-in policy')."
13,9,&,Subject Support Officer GCSE English Language **&** GCSE English Literature,ErrorCategory.STYLISTIC_PREFERENCE,80,"In formal writing, the word 'and' is generally preferred over the ampersand symbol '&'."
