issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,3,MMAR,...-------------  ## **CONTENTS**  | SUN | **MMAR**'                                | Y OF ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'SUMMARY' has been incorrectly split and truncated across table columns, resulting in 'MMAR'."
1,3,',...---------  ## **CONTENTS**  | SUN | MMAR**'**                                | Y OF A...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The apostrophe is a remnant of the parsing error where 'SUMMARY' was truncated to 'MMAR'.
2,3,DDUCTION,... INTRO                                | **DDUCTION**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'INTRODUCTION' has been incorrectly split across table columns, resulting in 'INTRO' and 'DDUCTION'."
3,3,Oppor,...                         |    | |     | **Oppor**                                | tuniti...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'Opportunities' has been incorrectly split across table columns, resulting in 'Oppor'."
4,3,tunities,... Oppor                                | **tunities** for integration of learning experiences...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'Opportunities' has been incorrectly split across table columns, with 'tunities' being the second part."
5,3,SSMENT,... ASSE                                 | **SSMENT**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'ASSESSMENT' has been incorrectly split across table columns, resulting in 'ASSE' and 'SSMENT'."
6,3,MALP,...                         | 35 | | 4   | **MALP**                                 | RACTI...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'MALPRACTICE' has been incorrectly split across table columns, resulting in 'MALP'."
7,3,RACTICE,... MALP                                 | **RACTICE**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'MALPRACTICE' has been incorrectly split across table columns, with 'RACTICE' being the second part."
8,3,NICAL,... TECH                                 | **NICAL** INFORMATION                            ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'TECHNICAL' has been incorrectly split across table columns, resulting in 'TECH' and 'NICAL'."
9,3,PENDIX,...                         | 38 | | APF | **PENDIX**                               | KA: Opp...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'APPENDIX' has been incorrectly split across table columns, with 'PENDIX' being the second part after 'APF' (likely a truncation of 'APP')."
10,3,PENDIX,...he Curriculum for Wales. | 40 | | APF | **PENDIX**                               | KB: Sci...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The word 'APPENDIX' has been incorrectly split due to a parsing error.
