issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,2,Approved,- [Made for Wales GCSE Qualification Approval Criteria](https://qw-website-prod-master.azurewebsites.net/media/t1lhpbwl/made-for-wales-gcse-qualification-approval-criteria.pdf) which set out requirements for any new GCSE qualification **Approved** for first teaching from September 2025 and beyond.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The word 'Approved' should be lowercase as it is part of a descriptive phrase modifying 'qualification', not a proper noun or the start of a new sentence."
1,2,contains,- [Standard Conditions of Recognition](https://qualifications.wales/media/p54jkkfe/standard-conditions-of-recognition.pdf) which **contains** the rules that all awarding bodies and their qualifications must meet when offering qualifications to learners in Wales.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The subject 'Standard Conditions of Recognition' is plural, so the verb should be 'contain' to maintain subject-verb agreement."
2,5,technology,"GCSE Digital **technology** supports learners to:

- become independent, confident and knowledgeable users of existing, new and emerging digital technologies
- understand the impact digital technologies can have on individuals and wider society and the ways in which they can bring about change",ErrorCategory.CONSISTENCY_ERROR,95,"The term 'Digital Technology' is consistently capitalised throughout the document as a proper noun for the subject title, except in this instance."
3,5,"mapping, and","Appendix C provides a simple **mapping, and** information to support teachers will be provided in the Guidance for Teaching.

We have also considered where the qualification can generate opportunities for integrating the learning experiences noted in page 33; the Guidance for Teaching will include further information on integrating these learning experiences into delivery.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"This is a comma splice, joining two independent clauses with only a comma. A semicolon or a conjunction (e.g., 'and') is required, or the clauses should be separated into two sentences."
4,5,processes have,"- understand computational **processes have** changed the way we live, work, study and interact with each other and our environment
- provide the foundation for all software and hardware systems
- create and use digital technologies to their full potential",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The verb 'understand' requires a 'that' clause or a direct object to introduce the subsequent statement, making 'understand that computational processes have changed' grammatically correct."
5,6,subject specific,supporting the **subject specific** considerations for Digital Technology[3](#page-6-4) by giving learners opportunities to:,ErrorCategory.STYLISTIC_PREFERENCE,85,"Compound adjectives preceding a noun are typically hyphenated for clarity in formal British English (e.g., 'subject-specific')."
6,6,GCSE Digital Technology at either AS or A level,The qualification provides a suitable foundation for the study of **GCSE Digital Technology at either AS or A level**.,ErrorCategory.AMBIGUOUS_PHRASING,90,"The phrasing is ambiguous; it implies GCSE Digital Technology *is* the AS or A level, rather than providing a foundation *for* AS or A level study in Digital Technology."
7,6,of Digital Technology,**GCSE of Digital Technology** has been designed to be delivered within 120 – 140 guided learning hours.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The preposition 'of' is superfluous; the correct term is 'GCSE Digital Technology'.
8,6,specific as possible,Language used should be **specific as possible**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The comparative structure requires the first 'as' for correct grammar: 'as specific as possible'.
9,6,up to date,WJEC will inform centres of any amendments and the most **up to date** version of the specification will always be on the website.,ErrorCategory.STYLISTIC_PREFERENCE,90,"As a compound adjective modifying 'version', 'up-to-date' should be hyphenated in British English."
