issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,6,best,"...ered to him.  And said, 'Methink ye are **best** worthy  To wear the crown and be our Ki...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The word 'best' is correct in this historical context.
1,11,day light,"...Ridley, and play the man. We shall this **day light** such a candle in England, by God's grac...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The phrase 'day light' should be 'daylight' as a single word.
2,12,for ever,"...n of Wales shall be, stand and continue **for ever** from henceforth incorporated, united an...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"The phrase 'for ever' is acceptable, but 'forever' is the preferred modern spelling."
3,13,',... Union  **Item 19** An article entitled **'**Welsh had more legal status after Acts o...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The apostrophe is incorrectly encoded as '&#x27;' instead of a standard apostrophe.
4,13,',"...2022). Nation Cymru describes itself as **'**a news service by the people of Wales, f...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The apostrophe is incorrectly encoded as '&#x27;' instead of a standard apostrophe.
5,13,A large number of,...any of the wills were written in Welsh. **A large number of** the wills were dictated orally by famil...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,60,The phrase 'A large number of' is grammatically correct but could be more concise.
6,13,death bed,"...ghbours who were with the sick on their **death bed**, and many were unable to speak English....",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"The phrase 'death bed' is acceptable, but 'deathbed' is the preferred modern spelling."
7,13,recognise,...said the reality was they would have to **recognise** these Welsh language documents as legal...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,The word 'recognise' is correct in British English spelling.
8,13,Withvay,"... upon a mountain in north Wales called ""**Withvay**"" [Wyddfa], otherwise called ""Snoyden [S...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,"The correct spelling is 'Snowdon', not 'Withvay'."
9,14,sturdie,"...or punishment of Rogues, Vagabonds, and **sturdie** Beggers* (1597)  And bee it enacted by ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The word 'sturdie' should be 'sturdy' for correct spelling.
10,14,Beggers,"...hment of Rogues, Vagabonds, and sturdie **Beggers*** (1597)  And bee it enacted by the auth...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,Correct spelling is 'Beggars' with double 'g'.
11,14,begger,"...red to bee a Rogue, Vagabond, or sturdy **begger**, which shall bee at any time after the ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,Correct spelling is 'beggar' with double 'g'.
12,14,comming,"...ime after the said feast of Easter next **comming**, taken begging, vagrant, wandering or m...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Archaic spelling 'comming' should be 'coming'.
13,14,misordering,"...g, taken begging, vagrant, wandering or **misordering** themselues in any part of this Realme, ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,85,Correct spelling is 'misordering' with double 'r'.
14,14,vpon,"...Realme, or the Dominion of Wales, shall **vpon** their apprehension bee stripped naked f...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Archaic spelling 'vpon' should be 'upon'.
15,14,vpwards,"...sion bee stripped naked from the middle **vpwards**, and shall be openly whipped vntill his...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Archaic spelling 'vpwards' should be 'upwards'.
16,14,vntill,"...le vpwards, and shall be openly whipped **vntill** his or her body be bloudy: and shall be...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Archaic spelling 'vntill' should be 'until'.
17,15,Odeboyz,...e First National Welfare System' on the **Odeboyz** blog (2019). The blog is a  collection ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'Odeboyz' is a proper noun and correct as written.
18,15,.,...e been a religious duty now was a choice**.** Sixty years of undirected assistance sh...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"Period is correctly placed, but some style guides prefer a space before periods."
19,15,anymore,"...r and the poor weren't *God's Children* **anymore**.  By basing poor relief in the parish, ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,80,Correct spelling is 'anymore' with double 'm'.
20,16,',...husband Guildford Dudley in the article **'**Lady Jane Grey: The 'Nine Day Queen' on ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The apostrophe is correctly used in the title, and the encoding is appropriate for HTML."
21,18,',"...British History, writing in the article **'**Yes, there were black Tudors – and they ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The apostrophe is correctly used in the title, and the encoding is appropriate for HTML."
22,19,a small number of,...es. Elizabethan London was also home to **a small number of** Jewish converts to Christianity. In spi...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"The phrase is grammatically correct, but the addition of 'a' could improve readability."
23,20,so,... waking hours involved work of some sort** so** time for sport was a rarity. In the ear...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The word 'so' should be replaced with 'and' for better flow and clarity.
24,20,lastditch,...-week festival that was pretty much his **lastditch** effort to impress her. Her time was com...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The word 'lastditch' should be hyphenated as 'last-ditch' for correct spelling.
25,20,apartments,"..., and Elizabeth stayed in the new state **apartments** that Leicester built.  Even though Dudl...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Apartments' is correctly spelled and used in the context.
26,21,many walk,...hristian exercises. In time of sickness **many walk** abroad and amuse themselves by hearing ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The phrase 'many walk' should be 'many walked' for correct tense.
27,22,tretower-court-and-castle,...://cadw.gov.wales/visit/places-to visit/**tretower-court-and-castle**. [Accessed 28.10.24] | | 3. | From Mapp...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'tretower-court-and-castle' is a correct URL slug and does not need correction.
28,22,king-henry-vi-a-level-history-lesson,...s/lessons-and-activities/personality-of **king-henry-vi-a-level-history-lesson**/ [Accessed 28.10.24] | | 6. | From a we...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'king-henry-vi-a-level-history-lesson' is a correct URL slug and does not need correction.
29,22,',"...0.24] | | 6. | From a website entitled, **'**The Wars of The Roses'https://thewarsoft...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The apostrophe is correctly used in the title, and the encoding is appropriate for HTML."
30,22,britains-longest-siege,...o.uk/surrender-of-harlech-castle-end-of **britains-longest-siege**/ [Accessed 28.10.24] | | 7. | From http...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'britains-longest-siege' should be 'britain's-longest-siege'.
